user_id,model,rank,item_id
A2L9TUOE290MT4,l2r,5,B004T3G12K
A2L9TUOE290MT4,l2r,6,B0057QN6N0
A2L9TUOE290MT4,l2r,7,B005CX8JF8
A2L9TUOE290MT4,l2r,8,B0048EJUEQ
A2L9TUOE290MT4,l2r,9,B00513NIU0
A2L9TUOE290MT4,l2r,10,B0030MQJP0
A2LB0KM18TZOVT,pop,1,B005C5YZ86
A2LB0KM18TZOVT,pop,2,B004E10W0E
A2LB0KM18TZOVT,pop,3,B00408AQ98
A2LB0KM18TZOVT,pop,4,B004N62M26
A2LB0KM18TZOVT,pop,5,B0038KX8S0
A2LB0KM18TZOVT,pop,6,B004A8ZT9A
A2LB0KM18TZOVT,pop,7,B005CCM48M
A2LB0KM18TZOVT,pop,8,B0054H1I7S
A2LB0KM18TZOVT,pop,9,B004AYDJM8
A2LB0KM18TZOVT,pop,10,B003XVYJ2S
A2LB0KM18TZOVT,l2r,1,B004W4M80U
A2LB0KM18TZOVT,l2r,2,B004KNWXBM
A2LB0KM18TZOVT,l2r,3,B00506DAW4
A2LB0KM18TZOVT,l2r,4,B0052XTW5Y
A2LB0KM18TZOVT,l2r,5,B004T3G12K
A2LB0KM18TZOVT,l2r,6,B0057QN6N0
A2LB0KM18TZOVT,l2r,7,B005CX8JF8
A2LB0KM18TZOVT,l2r,8,B0048EJUEQ
A2LB0KM18TZOVT,l2r,9,B00513NIU0
A2LB0KM18TZOVT,l2r,10,B0030MQJP0
A2M0L98SOKH51L,pop,1,B005C5YZ86
A2M0L98SOKH51L,pop,2,B004E10W0E
A2M0L98SOKH51L,pop,3,B00408AQ98
A2M0L98SOKH51L,pop,4,B004N62M26
A2M0L98SOKH51L,pop,5,B0038KX8S0
A2M0L98SOKH51L,pop,6,B004A8ZT9A
A2M0L98SOKH51L,pop,7,B005CCM48M
A2M0L98SOKH51L,pop,8,B0054H1I7S
A2M0L98SOKH51L,pop,9,B004AYDJM8
A2M0L98SOKH51L,pop,10,B003XVYJ2S
A2M0L98SOKH51L,l2r,1,B004W4M80U
A2M0L98SOKH51L,l2r,2,B004KNWXBM
A2M0L98SOKH51L,l2r,3,B00506DAW4
A2M0L98SOKH51L,l2r,4,B0052XTW5Y
A2M0L98SOKH51L,l2r,5,B004T3G12K
A2M0L98SOKH51L,l2r,6,B0057QN6N0
A2M0L98SOKH51L,l2r,7,B005CX8JF8
A2M0L98SOKH51L,l2r,8,B0048EJUEQ
A2M0L98SOKH51L,l2r,9,B00513NIU0
A2M0L98SOKH51L,l2r,10,B0030MQJP0
A2M56ID01VPFZN,pop,1,B005C5YZ86
A2M56ID01VPFZN,pop,2,B004E10W0E
A2M56ID01VPFZN,pop,3,B00408AQ98
A2M56ID01VPFZN,pop,4,B004N62M26
A2M56ID01VPFZN,pop,5,B0038KX8S0
A2M56ID01VPFZN,pop,6,B004A8ZT9A
A2M56ID01VPFZN,pop,7,B005CCM48M
A2M56ID01VPFZN,pop,8,B0054H1I7S
A2M56ID01VPFZN,pop,9,B004AYDJM8
A2M56ID01VPFZN,pop,10,B003XVYJ2S
A2M56ID01VPFZN,l2r,1,B004W4M80U
A2M56ID01VPFZN,l2r,2,B004KNWXBM
A2M56ID01VPFZN,l2r,3,B00506DAW4
A2M56ID01VPFZN,l2r,4,B0052XTW5Y
A2M56ID01VPFZN,l2r,5,B004T3G12K
A2M56ID01VPFZN,l2r,6,B0057QN6N0
A2M56ID01VPFZN,l2r,7,B005CX8JF8
A2M56ID01VPFZN,l2r,8,B0048EJUEQ
A2M56ID01VPFZN,l2r,9,B00513NIU0
A2M56ID01VPFZN,l2r,10,B0030MQJP0
A2MBW4IRJ39SC1,pop,1,B005C5YZ86
A2MBW4IRJ39SC1,pop,2,B004E10W0E
A2MBW4IRJ39SC1,pop,3,B00408AQ98
A2MBW4IRJ39SC1,pop,4,B004N62M26
A2MBW4IRJ39SC1,pop,5,B0038KX8S0
A2MBW4IRJ39SC1,pop,6,B004A8ZT9A
A2MBW4IRJ39SC1,pop,7,B005CCM48M
A2MBW4IRJ39SC1,pop,8,B0054H1I7S
A2MBW4IRJ39SC1,pop,9,B004AYDJM8
A2MBW4IRJ39SC1,pop,10,B003XVYJ2S
A2MBW4IRJ39SC1,l2r,1,B004W4M80U
A2MBW4IRJ39SC1,l2r,2,B004KNWXBM
A2MBW4IRJ39SC1,l2r,3,B00506DAW4
A2MBW4IRJ39SC1,l2r,4,B0052XTW5Y
A2MBW4IRJ39SC1,l2r,5,B004T3G12K
A2MBW4IRJ39SC1,l2r,6,B0057QN6N0
A2MBW4IRJ39SC1,l2r,7,B005CX8JF8
A2MBW4IRJ39SC1,l2r,8,B0048EJUEQ
A2MBW4IRJ39SC1,l2r,9,B00513NIU0
A2MBW4IRJ39SC1,l2r,10,B0030MQJP0
A2MO4J8BGPWOI1,pop,1,B005C5YZ86
A2MO4J8BGPWOI1,pop,2,B004E10W0E
A2MO4J8BGPWOI1,pop,3,B00408AQ98
A2MO4J8BGPWOI1,pop,4,B004N62M26
A2MO4J8BGPWOI1,pop,5,B0038KX8S0
A2MO4J8BGPWOI1,pop,6,B004A8ZT9A
A2MO4J8BGPWOI1,pop,7,B005CCM48M
A2MO4J8BGPWOI1,pop,8,B0054H1I7S
A2MO4J8BGPWOI1,pop,9,B004AYDJM8
A2MO4J8BGPWOI1,pop,10,B003XVYJ2S
A2MO4J8BGPWOI1,l2r,1,B004W4M80U
A2MO4J8BGPWOI1,l2r,2,B004KNWXBM
A2MO4J8BGPWOI1,l2r,3,B00506DAW4
A2MO4J8BGPWOI1,l2r,4,B0052XTW5Y
A2MO4J8BGPWOI1,l2r,5,B004T3G12K
A2MO4J8BGPWOI1,l2r,6,B0057QN6N0
A2MO4J8BGPWOI1,l2r,7,B005CX8JF8
A2MO4J8BGPWOI1,l2r,8,B0048EJUEQ
A2MO4J8BGPWOI1,l2r,9,B00513NIU0
A2MO4J8BGPWOI1,l2r,10,B0030MQJP0
A2N2W83UVYWLE4,pop,1,B005C5YZ86
A2N2W83UVYWLE4,pop,2,B004E10W0E
A2N2W83UVYWLE4,pop,3,B00408AQ98
A2N2W83UVYWLE4,pop,4,B004N62M26
A2N2W83UVYWLE4,pop,5,B0038KX8S0
A2N2W83UVYWLE4,pop,6,B004A8ZT9A
A2N2W83UVYWLE4,pop,7,B005CCM48M
A2N2W83UVYWLE4,pop,8,B0054H1I7S
A2N2W83UVYWLE4,pop,9,B004AYDJM8
A2N2W83UVYWLE4,pop,10,B003XVYJ2S
A2N2W83UVYWLE4,l2r,1,B004W4M80U
A2N2W83UVYWLE4,l2r,2,B004KNWXBM
A2N2W83UVYWLE4,l2r,3,B00506DAW4
A2N2W83UVYWLE4,l2r,4,B0052XTW5Y
A2N2W83UVYWLE4,l2r,5,B004T3G12K
A2N2W83UVYWLE4,l2r,6,B0057QN6N0
A2N2W83UVYWLE4,l2r,7,B005CX8JF8
A2N2W83UVYWLE4,l2r,8,B0048EJUEQ
A2N2W83UVYWLE4,l2r,9,B00513NIU0
A2N2W83UVYWLE4,l2r,10,B0030MQJP0
A2N3X7514J2COM,pop,1,B005C5YZ86
A2N3X7514J2COM,pop,2,B004E10W0E
A2N3X7514J2COM,pop,3,B00408AQ98
A2N3X7514J2COM,pop,4,B004N62M26
A2N3X7514J2COM,pop,5,B0038KX8S0
A2N3X7514J2COM,pop,6,B004A8ZT9A
A2N3X7514J2COM,pop,7,B005CCM48M
A2N3X7514J2COM,pop,8,B0054H1I7S
A2N3X7514J2COM,pop,9,B004AYDJM8
A2N3X7514J2COM,pop,10,B003XVYJ2S
A2N3X7514J2COM,l2r,1,B004W4M80U
A2N3X7514J2COM,l2r,2,B004KNWXBM
A2N3X7514J2COM,l2r,3,B00506DAW4
A2N3X7514J2COM,l2r,4,B0052XTW5Y
A2N3X7514J2COM,l2r,5,B004T3G12K
A2N3X7514J2COM,l2r,6,B0057QN6N0
A2N3X7514J2COM,l2r,7,B005CX8JF8
A2N3X7514J2COM,l2r,8,B0048EJUEQ
A2N3X7514J2COM,l2r,9,B00513NIU0
A2N3X7514J2COM,l2r,10,B0030MQJP0
A2NBJIQCK9V2WT,pop,1,B005C5YZ86
A2NBJIQCK9V2WT,pop,2,B004E10W0E
A2NBJIQCK9V2WT,pop,3,B00408AQ98
A2NBJIQCK9V2WT,pop,4,B004N62M26
A2NBJIQCK9V2WT,pop,5,B0038KX8S0
A2NBJIQCK9V2WT,pop,6,B004A8ZT9A
A2NBJIQCK9V2WT,pop,7,B005CCM48M
A2NBJIQCK9V2WT,pop,8,B0054H1I7S
A2NBJIQCK9V2WT,pop,9,B004AYDJM8
A2NBJIQCK9V2WT,pop,10,B003XVYJ2S
A2NBJIQCK9V2WT,l2r,1,B004W4M80U
A2NBJIQCK9V2WT,l2r,2,B004KNWXBM
A2NBJIQCK9V2WT,l2r,3,B00506DAW4
A2NBJIQCK9V2WT,l2r,4,B0052XTW5Y
A2NBJIQCK9V2WT,l2r,5,B004T3G12K
A2NBJIQCK9V2WT,l2r,6,B0057QN6N0
A2NBJIQCK9V2WT,l2r,7,B005CX8JF8
A2NBJIQCK9V2WT,l2r,8,B0048EJUEQ
A2NBJIQCK9V2WT,l2r,9,B00513NIU0
A2NBJIQCK9V2WT,l2r,10,B0030MQJP0
A2NG98MA7X3FTX,pop,1,B005C5YZ86
A2NG98MA7X3FTX,pop,2,B004E10W0E
A2NG98MA7X3FTX,pop,3,B00408AQ98
A2NG98MA7X3FTX,pop,4,B004N62M26
A2NG98MA7X3FTX,pop,5,B0038KX8S0
A2NG98MA7X3FTX,pop,6,B004A8ZT9A
A2NG98MA7X3FTX,pop,7,B005CCM48M
A2NG98MA7X3FTX,pop,8,B0054H1I7S
A2NG98MA7X3FTX,pop,9,B004AYDJM8
A2NG98MA7X3FTX,pop,10,B003XVYJ2S
A2NG98MA7X3FTX,l2r,1,B004W4M80U
A2NG98MA7X3FTX,l2r,2,B004KNWXBM
A2NG98MA7X3FTX,l2r,3,B00506DAW4
A2NG98MA7X3FTX,l2r,4,B0052XTW5Y
A2NG98MA7X3FTX,l2r,5,B004T3G12K
A2NG98MA7X3FTX,l2r,6,B0057QN6N0
A2NG98MA7X3FTX,l2r,7,B005CX8JF8
A2NG98MA7X3FTX,l2r,8,B0048EJUEQ
A2NG98MA7X3FTX,l2r,9,B00513NIU0
A2NG98MA7X3FTX,l2r,10,B0030MQJP0
A2NLCPHHWN6RN,pop,1,B005C5YZ86
A2NLCPHHWN6RN,pop,2,B004E10W0E
A2NLCPHHWN6RN,pop,3,B00408AQ98
A2NLCPHHWN6RN,pop,4,B004N62M26
A2NLCPHHWN6RN,pop,5,B0038KX8S0
A2NLCPHHWN6RN,pop,6,B004A8ZT9A
A2NLCPHHWN6RN,pop,7,B005CCM48M
A2NLCPHHWN6RN,pop,8,B0054H1I7S
A2NLCPHHWN6RN,pop,9,B004AYDJM8
A2NLCPHHWN6RN,pop,10,B003XVYJ2S
A2NLCPHHWN6RN,l2r,1,B004W4M80U
A2NLCPHHWN6RN,l2r,2,B004KNWXBM
A2NLCPHHWN6RN,l2r,3,B00506DAW4
A2NLCPHHWN6RN,l2r,4,B0052XTW5Y
A2NLCPHHWN6RN,l2r,5,B004T3G12K
A2NLCPHHWN6RN,l2r,6,B0057QN6N0
A2NLCPHHWN6RN,l2r,7,B005CX8JF8
A2NLCPHHWN6RN,l2r,8,B0048EJUEQ
A2NLCPHHWN6RN,l2r,9,B00513NIU0
A2NLCPHHWN6RN,l2r,10,B0030MQJP0
A2NLR9SHKTQUBX,pop,1,B005C5YZ86
A2NLR9SHKTQUBX,pop,2,B004E10W0E
A2NLR9SHKTQUBX,pop,3,B00408AQ98
A2NLR9SHKTQUBX,pop,4,B004N62M26
A2NLR9SHKTQUBX,pop,5,B0038KX8S0
A2NLR9SHKTQUBX,pop,6,B004A8ZT9A
A2NLR9SHKTQUBX,pop,7,B005CCM48M
A2NLR9SHKTQUBX,pop,8,B0054H1I7S
A2NLR9SHKTQUBX,pop,9,B004AYDJM8
A2NLR9SHKTQUBX,pop,10,B003XVYJ2S
A2NLR9SHKTQUBX,l2r,1,B004W4M80U
A2NLR9SHKTQUBX,l2r,2,B004KNWXBM
A2NLR9SHKTQUBX,l2r,3,B00506DAW4
A2NLR9SHKTQUBX,l2r,4,B0052XTW5Y
A2NLR9SHKTQUBX,l2r,5,B004T3G12K
A2NLR9SHKTQUBX,l2r,6,B0057QN6N0
A2NLR9SHKTQUBX,l2r,7,B005CX8JF8
A2NLR9SHKTQUBX,l2r,8,B0048EJUEQ
A2NLR9SHKTQUBX,l2r,9,B00513NIU0
A2NLR9SHKTQUBX,l2r,10,B0030MQJP0
A2NM6Z4B6VK4F7,pop,1,B005C5YZ86
A2NM6Z4B6VK4F7,pop,2,B004E10W0E
A2NM6Z4B6VK4F7,pop,3,B00408AQ98
A2NM6Z4B6VK4F7,pop,4,B004N62M26
A2NM6Z4B6VK4F7,pop,5,B0038KX8S0
A2NM6Z4B6VK4F7,pop,6,B004A8ZT9A
A2NM6Z4B6VK4F7,pop,7,B005CCM48M
A2NM6Z4B6VK4F7,pop,8,B0054H1I7S
A2NM6Z4B6VK4F7,pop,9,B004AYDJM8
A2NM6Z4B6VK4F7,pop,10,B003XVYJ2S
A2NM6Z4B6VK4F7,l2r,1,B004W4M80U
A2NM6Z4B6VK4F7,l2r,2,B004KNWXBM
A2NM6Z4B6VK4F7,l2r,3,B00506DAW4
A2NM6Z4B6VK4F7,l2r,4,B0052XTW5Y
A2NM6Z4B6VK4F7,l2r,5,B004T3G12K
A2NM6Z4B6VK4F7,l2r,6,B0057QN6N0
A2NM6Z4B6VK4F7,l2r,7,B005CX8JF8
A2NM6Z4B6VK4F7,l2r,8,B0048EJUEQ
A2NM6Z4B6VK4F7,l2r,9,B00513NIU0
A2NM6Z4B6VK4F7,l2r,10,B0030MQJP0
A2NUHWMHA9XNKV,pop,1,B005C5YZ86
A2NUHWMHA9XNKV,pop,2,B004E10W0E
A2NUHWMHA9XNKV,pop,3,B00408AQ98
A2NUHWMHA9XNKV,pop,4,B004N62M26
A2NUHWMHA9XNKV,pop,5,B0038KX8S0
A2NUHWMHA9XNKV,pop,6,B004A8ZT9A
A2NUHWMHA9XNKV,pop,7,B005CCM48M
A2NUHWMHA9XNKV,pop,8,B0054H1I7S
A2NUHWMHA9XNKV,pop,9,B004AYDJM8
A2NUHWMHA9XNKV,pop,10,B003XVYJ2S
A2NUHWMHA9XNKV,l2r,1,B004W4M80U
A2NUHWMHA9XNKV,l2r,2,B004KNWXBM
A2NUHWMHA9XNKV,l2r,3,B00506DAW4
A2NUHWMHA9XNKV,l2r,4,B0052XTW5Y
A2NUHWMHA9XNKV,l2r,5,B004T3G12K
A2NUHWMHA9XNKV,l2r,6,B0057QN6N0
A2NUHWMHA9XNKV,l2r,7,B005CX8JF8
A2NUHWMHA9XNKV,l2r,8,B0048EJUEQ
A2NUHWMHA9XNKV,l2r,9,B00513NIU0
A2NUHWMHA9XNKV,l2r,10,B0030MQJP0
A2O2HIRIK9SSCR,pop,1,B005C5YZ86
A2O2HIRIK9SSCR,pop,2,B004E10W0E
A2O2HIRIK9SSCR,pop,3,B00408AQ98
A2O2HIRIK9SSCR,pop,4,B004N62M26
A2O2HIRIK9SSCR,pop,5,B0038KX8S0
A2O2HIRIK9SSCR,pop,6,B004A8ZT9A
A2O2HIRIK9SSCR,pop,7,B005CCM48M
A2O2HIRIK9SSCR,pop,8,B0054H1I7S
A2O2HIRIK9SSCR,pop,9,B004AYDJM8
A2O2HIRIK9SSCR,pop,10,B003XVYJ2S
A2O2HIRIK9SSCR,l2r,1,B004W4M80U
A2O2HIRIK9SSCR,l2r,2,B004KNWXBM
A2O2HIRIK9SSCR,l2r,3,B00506DAW4
A2O2HIRIK9SSCR,l2r,4,B0052XTW5Y
A2O2HIRIK9SSCR,l2r,5,B004T3G12K
A2O2HIRIK9SSCR,l2r,6,B0057QN6N0
A2O2HIRIK9SSCR,l2r,7,B005CX8JF8
A2O2HIRIK9SSCR,l2r,8,B0048EJUEQ
A2O2HIRIK9SSCR,l2r,9,B00513NIU0
A2O2HIRIK9SSCR,l2r,10,B0030MQJP0
A2O4TTVDSVHFOG,pop,1,B005C5YZ86
A2O4TTVDSVHFOG,pop,2,B004E10W0E
A2O4TTVDSVHFOG,pop,3,B00408AQ98
A2O4TTVDSVHFOG,pop,4,B004N62M26
A2O4TTVDSVHFOG,pop,5,B0038KX8S0
A2O4TTVDSVHFOG,pop,6,B004A8ZT9A
A2O4TTVDSVHFOG,pop,7,B005CCM48M
A2O4TTVDSVHFOG,pop,8,B0054H1I7S
A2O4TTVDSVHFOG,pop,9,B004AYDJM8
A2O4TTVDSVHFOG,pop,10,B003XVYJ2S
A2O4TTVDSVHFOG,l2r,1,B004W4M80U
A2O4TTVDSVHFOG,l2r,2,B004KNWXBM
A2O4TTVDSVHFOG,l2r,3,B00506DAW4
A2O4TTVDSVHFOG,l2r,4,B0052XTW5Y
A2O4TTVDSVHFOG,l2r,5,B004T3G12K
A2O4TTVDSVHFOG,l2r,6,B0057QN6N0
A2O4TTVDSVHFOG,l2r,7,B005CX8JF8
A2O4TTVDSVHFOG,l2r,8,B0048EJUEQ
A2O4TTVDSVHFOG,l2r,9,B00513NIU0
A2O4TTVDSVHFOG,l2r,10,B0030MQJP0
A2PF64RBR1G1SZ,pop,1,B005C5YZ86
A2PF64RBR1G1SZ,pop,2,B004E10W0E
A2PF64RBR1G1SZ,pop,3,B00408AQ98
A2PF64RBR1G1SZ,pop,4,B004N62M26
A2PF64RBR1G1SZ,pop,5,B0038KX8S0
A2PF64RBR1G1SZ,pop,6,B004A8ZT9A
A2PF64RBR1G1SZ,pop,7,B005CCM48M
A2PF64RBR1G1SZ,pop,8,B0054H1I7S
A2PF64RBR1G1SZ,pop,9,B004AYDJM8
A2PF64RBR1G1SZ,pop,10,B003XVYJ2S
A2PF64RBR1G1SZ,l2r,1,B004W4M80U
A2PF64RBR1G1SZ,l2r,2,B004KNWXBM
A2PF64RBR1G1SZ,l2r,3,B00506DAW4
A2PF64RBR1G1SZ,l2r,4,B0052XTW5Y
A2PF64RBR1G1SZ,l2r,5,B004T3G12K
A2PF64RBR1G1SZ,l2r,6,B0057QN6N0
A2PF64RBR1G1SZ,l2r,7,B005CX8JF8
A2PF64RBR1G1SZ,l2r,8,B0048EJUEQ
A2PF64RBR1G1SZ,l2r,9,B00513NIU0
A2PF64RBR1G1SZ,l2r,10,B0030MQJP0
A2PIE2DLY9VBAU,pop,1,B005C5YZ86
A2PIE2DLY9VBAU,pop,2,B004E10W0E
A2PIE2DLY9VBAU,pop,3,B00408AQ98
A2PIE2DLY9VBAU,pop,4,B004N62M26
A2PIE2DLY9VBAU,pop,5,B0038KX8S0
A2PIE2DLY9VBAU,pop,6,B004A8ZT9A
A2PIE2DLY9VBAU,pop,7,B005CCM48M
A2PIE2DLY9VBAU,pop,8,B0054H1I7S
A2PIE2DLY9VBAU,pop,9,B004AYDJM8
A2PIE2DLY9VBAU,pop,10,B003XVYJ2S
A2PIE2DLY9VBAU,l2r,1,B004W4M80U
A2PIE2DLY9VBAU,l2r,2,B004KNWXBM
A2PIE2DLY9VBAU,l2r,3,B00506DAW4
A2PIE2DLY9VBAU,l2r,4,B0052XTW5Y
A2PIE2DLY9VBAU,l2r,5,B004T3G12K
A2PIE2DLY9VBAU,l2r,6,B0057QN6N0
A2PIE2DLY9VBAU,l2r,7,B005CX8JF8
A2PIE2DLY9VBAU,l2r,8,B0048EJUEQ
A2PIE2DLY9VBAU,l2r,9,B00513NIU0
A2PIE2DLY9VBAU,l2r,10,B0030MQJP0
A2PM7K9S8NJ69K,pop,1,B005C5YZ86
A2PM7K9S8NJ69K,pop,2,B004E10W0E
A2PM7K9S8NJ69K,pop,3,B00408AQ98
A2PM7K9S8NJ69K,pop,4,B004N62M26
A2PM7K9S8NJ69K,pop,5,B0038KX8S0
A2PM7K9S8NJ69K,pop,6,B004A8ZT9A
A2PM7K9S8NJ69K,pop,7,B005CCM48M
A2PM7K9S8NJ69K,pop,8,B0054H1I7S
A2PM7K9S8NJ69K,pop,9,B004AYDJM8
A2PM7K9S8NJ69K,pop,10,B003XVYJ2S
A2PM7K9S8NJ69K,l2r,1,B004W4M80U
A2PM7K9S8NJ69K,l2r,2,B004KNWXBM
A2PM7K9S8NJ69K,l2r,3,B00506DAW4
A2PM7K9S8NJ69K,l2r,4,B0052XTW5Y
A2PM7K9S8NJ69K,l2r,5,B004T3G12K
A2PM7K9S8NJ69K,l2r,6,B0057QN6N0
A2PM7K9S8NJ69K,l2r,7,B005CX8JF8
A2PM7K9S8NJ69K,l2r,8,B0048EJUEQ
A2PM7K9S8NJ69K,l2r,9,B00513NIU0
A2PM7K9S8NJ69K,l2r,10,B0030MQJP0
A2Q39Q90BUTUT0,pop,1,B005C5YZ86
A2Q39Q90BUTUT0,pop,2,B004E10W0E
A2Q39Q90BUTUT0,pop,3,B00408AQ98
A2Q39Q90BUTUT0,pop,4,B004N62M26
A2Q39Q90BUTUT0,pop,5,B0038KX8S0
A2Q39Q90BUTUT0,pop,6,B004A8ZT9A
A2Q39Q90BUTUT0,pop,7,B005CCM48M
A2Q39Q90BUTUT0,pop,8,B0054H1I7S
A2Q39Q90BUTUT0,pop,9,B004AYDJM8
A2Q39Q90BUTUT0,pop,10,B003XVYJ2S
A2Q39Q90BUTUT0,l2r,1,B004W4M80U
A2Q39Q90BUTUT0,l2r,2,B004KNWXBM
A2Q39Q90BUTUT0,l2r,3,B00506DAW4
A2Q39Q90BUTUT0,l2r,4,B0052XTW5Y
A2Q39Q90BUTUT0,l2r,5,B004T3G12K
A2Q39Q90BUTUT0,l2r,6,B0057QN6N0
A2Q39Q90BUTUT0,l2r,7,B005CX8JF8
A2Q39Q90BUTUT0,l2r,8,B0048EJUEQ
A2Q39Q90BUTUT0,l2r,9,B00513NIU0
A2Q39Q90BUTUT0,l2r,10,B0030MQJP0
A2Q4QMILIDCU1M,pop,1,B005C5YZ86
A2Q4QMILIDCU1M,pop,2,B004E10W0E
A2Q4QMILIDCU1M,pop,3,B00408AQ98
A2Q4QMILIDCU1M,pop,4,B004N62M26
A2Q4QMILIDCU1M,pop,5,B0038KX8S0
A2Q4QMILIDCU1M,pop,6,B004A8ZT9A
A2Q4QMILIDCU1M,pop,7,B005CCM48M
A2Q4QMILIDCU1M,pop,8,B0054H1I7S
A2Q4QMILIDCU1M,pop,9,B004AYDJM8
A2Q4QMILIDCU1M,pop,10,B003XVYJ2S
A2Q4QMILIDCU1M,l2r,1,B004W4M80U
A2Q4QMILIDCU1M,l2r,2,B004KNWXBM
A2Q4QMILIDCU1M,l2r,3,B00506DAW4
A2Q4QMILIDCU1M,l2r,4,B0052XTW5Y
A2Q4QMILIDCU1M,l2r,5,B004T3G12K
A2Q4QMILIDCU1M,l2r,6,B0057QN6N0
A2Q4QMILIDCU1M,l2r,7,B005CX8JF8
A2Q4QMILIDCU1M,l2r,8,B0048EJUEQ
A2Q4QMILIDCU1M,l2r,9,B00513NIU0
A2Q4QMILIDCU1M,l2r,10,B0030MQJP0
A2Q6FKRZG0DF6G,pop,1,B005C5YZ86
A2Q6FKRZG0DF6G,pop,2,B004E10W0E
A2Q6FKRZG0DF6G,pop,3,B00408AQ98
A2Q6FKRZG0DF6G,pop,4,B004N62M26
A2Q6FKRZG0DF6G,pop,5,B0038KX8S0
A2Q6FKRZG0DF6G,pop,6,B004A8ZT9A
A2Q6FKRZG0DF6G,pop,7,B005CCM48M
A2Q6FKRZG0DF6G,pop,8,B0054H1I7S
A2Q6FKRZG0DF6G,pop,9,B004AYDJM8
A2Q6FKRZG0DF6G,pop,10,B003XVYJ2S
A2Q6FKRZG0DF6G,l2r,1,B004W4M80U
A2Q6FKRZG0DF6G,l2r,2,B004KNWXBM
A2Q6FKRZG0DF6G,l2r,3,B00506DAW4
A2Q6FKRZG0DF6G,l2r,4,B0052XTW5Y
A2Q6FKRZG0DF6G,l2r,5,B004T3G12K
A2Q6FKRZG0DF6G,l2r,6,B0057QN6N0
A2Q6FKRZG0DF6G,l2r,7,B005CX8JF8
A2Q6FKRZG0DF6G,l2r,8,B0048EJUEQ
A2Q6FKRZG0DF6G,l2r,9,B00513NIU0
A2Q6FKRZG0DF6G,l2r,10,B0030MQJP0
A2QEVUIEJ4SGQ9,pop,1,B005C5YZ86
A2QEVUIEJ4SGQ9,pop,2,B004E10W0E
A2QEVUIEJ4SGQ9,pop,3,B00408AQ98
A2QEVUIEJ4SGQ9,pop,4,B004N62M26
A2QEVUIEJ4SGQ9,pop,5,B0038KX8S0
A2QEVUIEJ4SGQ9,pop,6,B004A8ZT9A
A2QEVUIEJ4SGQ9,pop,7,B005CCM48M
A2QEVUIEJ4SGQ9,pop,8,B0054H1I7S
A2QEVUIEJ4SGQ9,pop,9,B004AYDJM8
A2QEVUIEJ4SGQ9,pop,10,B003XVYJ2S
A2QEVUIEJ4SGQ9,l2r,1,B004W4M80U
A2QEVUIEJ4SGQ9,l2r,2,B004KNWXBM
A2QEVUIEJ4SGQ9,l2r,3,B00506DAW4
A2QEVUIEJ4SGQ9,l2r,4,B0052XTW5Y
A2QEVUIEJ4SGQ9,l2r,5,B004T3G12K
A2QEVUIEJ4SGQ9,l2r,6,B0057QN6N0
A2QEVUIEJ4SGQ9,l2r,7,B005CX8JF8
A2QEVUIEJ4SGQ9,l2r,8,B0048EJUEQ
A2QEVUIEJ4SGQ9,l2r,9,B00513NIU0
A2QEVUIEJ4SGQ9,l2r,10,B0030MQJP0
A2QNX3ZZPMM208,pop,1,B005C5YZ86
A2QNX3ZZPMM208,pop,2,B004E10W0E
A2QNX3ZZPMM208,pop,3,B00408AQ98
A2QNX3ZZPMM208,pop,4,B004N62M26
A2QNX3ZZPMM208,pop,5,B0038KX8S0
A2QNX3ZZPMM208,pop,6,B004A8ZT9A
A2QNX3ZZPMM208,pop,7,B005CCM48M
A2QNX3ZZPMM208,pop,8,B0054H1I7S
A2QNX3ZZPMM208,pop,9,B004AYDJM8
A2QNX3ZZPMM208,pop,10,B003XVYJ2S
A2QNX3ZZPMM208,l2r,1,B004W4M80U
A2QNX3ZZPMM208,l2r,2,B004KNWXBM
A2QNX3ZZPMM208,l2r,3,B00506DAW4
A2QNX3ZZPMM208,l2r,4,B0052XTW5Y
A2QNX3ZZPMM208,l2r,5,B004T3G12K
A2QNX3ZZPMM208,l2r,6,B0057QN6N0
A2QNX3ZZPMM208,l2r,7,B005CX8JF8
A2QNX3ZZPMM208,l2r,8,B0048EJUEQ
A2QNX3ZZPMM208,l2r,9,B00513NIU0
A2QNX3ZZPMM208,l2r,10,B0030MQJP0
A2QTIBW18SC03N,pop,1,B005C5YZ86
A2QTIBW18SC03N,pop,2,B004E10W0E
A2QTIBW18SC03N,pop,3,B00408AQ98
A2QTIBW18SC03N,pop,4,B004N62M26
A2QTIBW18SC03N,pop,5,B0038KX8S0
A2QTIBW18SC03N,pop,6,B004A8ZT9A
A2QTIBW18SC03N,pop,7,B005CCM48M
A2QTIBW18SC03N,pop,8,B0054H1I7S
A2QTIBW18SC03N,pop,9,B004AYDJM8
A2QTIBW18SC03N,pop,10,B003XVYJ2S
A2QTIBW18SC03N,l2r,1,B004W4M80U
A2QTIBW18SC03N,l2r,2,B004KNWXBM
A2QTIBW18SC03N,l2r,3,B00506DAW4
A2QTIBW18SC03N,l2r,4,B0052XTW5Y
A2QTIBW18SC03N,l2r,5,B004T3G12K
A2QTIBW18SC03N,l2r,6,B0057QN6N0
A2QTIBW18SC03N,l2r,7,B005CX8JF8
A2QTIBW18SC03N,l2r,8,B0048EJUEQ
A2QTIBW18SC03N,l2r,9,B00513NIU0
